FIR_ID,DateTime,Crime_Type,Area,Latitude,Longitude,Severity,Status,Date,Hour,Day_of_Week,Month,Year
FIR-2025-021717,2025-11-04 09:44:00,Chain Snatching,Indiranagar,12.971829,77.664634,3,Under Investigation,2025-11-04,9,Tuesday,11,2025
FIR-2025-021718,2025-11-04 10:28:00,Chain Snatching,Indiranagar,12.978113,77.650647,3,Under Investigation,2025-11-04,10,Tuesday,11,2025
FIR-2025-021716,2025-11-04 13:54:00,Cybercrime Fraud,Koramangala,12.928748,77.627213,3,Under Investigation,2025-11-04,13,Tuesday,11,2025
FIR-2025-021732,2025-11-04 15:01:00,Vehicle Theft,Frazer Town,13.001073,77.612029,3,Closed - Convicted,2025-11-04,15,Tuesday,11,2025
FIR-2025-021710,2025-11-04 15:03:00,Cybercrime Fraud,Shivajinagar,12.988608,77.607593,3,Closed - Convicted,2025-11-04,15,Tuesday,11,2025
FIR-2025-021725,2025-11-04 15:07:00,Cybercrime Fraud,BTM Layout,12.923018,77.615384,3,Closed - Convicted,2025-11-04,15,Tuesday,11,2025
FIR-2025-021733,2025-11-04 15:08:00,Chain Snatching,MG Road,12.970934,77.613372,3,Under Investigation,2025-11-04,15,Tuesday,11,2025
FIR-2025-021735,2025-11-04 15:35:00,House Burglary,MG Road,12.97396,77.598122,4,Chargesheeted,2025-11-04,15,Tuesday,11,2025
FIR-2025-021724,2025-11-04 17:17:00,Mobile Snatching,Electronic City,12.861523,77.674786,2,Under Investigation,2025-11-04,17,Tuesday,11,2025
FIR-2025-021723,2025-11-04 17:18:00,Chain Snatching,Electronic City,12.833622,77.648019,3,Under Investigation,2025-11-04,17,Tuesday,11,2025
FIR-2025-021730,2025-11-04 18:06:00,Robbery,Rajajinagar,12.975897,77.546753,4,Chargesheeted,2025-11-04,18,Tuesday,11,2025
FIR-2025-021712,2025-11-04 18:19:00,Vehicle Theft,Koramangala,12.938856,77.614486,3,Chargesheeted,2025-11-04,18,Tuesday,11,2025
FIR-2025-021721,2025-11-04 18:23:00,Cybercrime Fraud,Whitefield,12.970932,77.759393,3,Closed - Convicted,2025-11-04,18,Tuesday,11,2025
FIR-2025-021708,2025-11-04 18:29:00,Chain Snatching,Majestic,12.978653,77.578134,3,Under Investigation,2025-11-04,18,Tuesday,11,2025
FIR-2025-021713,2025-11-04 19:03:00,Chain Snatching,Koramangala,12.929621,77.618592,3,Chargesheeted,2025-11-04,19,Tuesday,11,2025
FIR-2025-021736,2025-11-04 19:32:00,Robbery,MG Road,12.972015,77.595499,4,Under Investigation,2025-11-04,19,Tuesday,11,2025
FIR-2025-021719,2025-11-04 20:31:00,Assault,Indiranagar,12.962747,77.631045,4,Under Investigation,2025-11-04,20,Tuesday,11,2025
FIR-2025-021734,2025-11-04 21:14:00,Mobile Snatching,MG Road,12.972504,77.610519,2,Under Investigation,2025-11-04,21,Tuesday,11,2025
FIR-2025-021737,2025-11-04 23:18:00,Vehicle Theft,Banashankari,12.930237,77.55852,3,Under Investigation,2025-11-04,23,Tuesday,11,2025
FIR-2025-021757,2025-11-05 01:16:00,Cheating,BTM Layout,12.915734,77.616564,2,Under Investigation,2025-11-05,1,Wednesday,11,2025
FIR-2025-021759,2025-11-05 01:30:00,Vehicle Theft,Peenya,13.023562,77.499833,3,Chargesheeted,2025-11-05,1,Wednesday,11,2025
FIR-2025-021762,2025-11-05 02:30:00,Cybercrime Fraud,Peenya,13.032373,77.516062,3,Closed - Convicted,2025-11-05,2,Wednesday,11,2025
FIR-2025-021747,2025-11-05 02:37:00,Cybercrime Fraud,Shivajinagar,12.984653,77.602657,3,Closed - Convicted,2025-11-05,2,Wednesday,11,2025
FIR-2025-021774,2025-11-05 02:42:00,Assault,Malleshwaram,12.998975,77.560107,4,Closed - Convicted,2025-11-05,2,Wednesday,11,2025
FIR-2025-021767,2025-11-05 02:46:00,Vehicle Theft,Hebbal,13.0364,77.599439,3,Under Investigation,2025-11-05,2,Wednesday,11,2025
FIR-2025-021740,2025-11-05 03:06:00,Vehicle Theft,Majestic,12.984659,77.567371,3,Chargesheeted,2025-11-05,3,Wednesday,11,2025
FIR-2025-021741,2025-11-05 03:37:00,Mobile Snatching,Majestic,12.977065,77.572907,2,Under Investigation,2025-11-05,3,Wednesday,11,2025
FIR-2025-021753,2025-11-05 03:42:00,Mobile Snatching,Whitefield,12.977414,77.76181,2,Under Investigation,2025-11-05,3,Wednesday,11,2025
FIR-2025-021755,2025-11-05 04:06:00,Vehicle Theft,Electronic City,12.841644,77.671318,3,Under Investigation,2025-11-05,4,Wednesday,11,2025
FIR-2025-021776,2025-11-05 04:23:00,House Burglary,Bommanahalli,12.883062,77.625206,4,Under Investigation,2025-11-05,4,Wednesday,11,2025
FIR-2025-021750,2025-11-05 04:54:00,Vehicle Theft,Marathahalli,12.947892,77.705216,3,Under Investigation,2025-11-05,4,Wednesday,11,2025
FIR-2025-021766,2025-11-05 05:26:00,Vehicle Theft,Hebbal,13.043262,77.59513,3,Chargesheeted,2025-11-05,5,Wednesday,11,2025
FIR-2025-021758,2025-11-05 06:13:00,Cheating,BTM Layout,12.92291,77.621873,2,Under Investigation,2025-11-05,6,Wednesday,11,2025
FIR-2025-021764,2025-11-05 07:16:00,Vehicle Theft,Yeshwanthpur,13.032645,77.530132,3,Chargesheeted,2025-11-05,7,Wednesday,11,2025
FIR-2025-021748,2025-11-05 07:57:00,Chain Snatching,Koramangala,12.924954,77.610991,3,Closed - Untraced,2025-11-05,7,Wednesday,11,2025
FIR-2025-021742,2025-11-05 08:14:00,Mobile Snatching,Majestic,12.970369,77.581936,2,Under Investigation,2025-11-05,8,Wednesday,11,2025
FIR-2025-021754,2025-11-05 09:07:00,Cheating,Whitefield,12.963941,77.751207,2,Under Investigation,2025-11-05,9,Wednesday,11,2025
FIR-2025-021751,2025-11-05 10:13:00,Vehicle Theft,Whitefield,12.960827,77.748972,3,Closed - Untraced,2025-11-05,10,Wednesday,11,2025
FIR-2025-021756,2025-11-05 10:41:00,Cybercrime Fraud,Electronic City,12.848452,77.645896,3,Closed - Convicted,2025-11-05,10,Wednesday,11,2025
FIR-2025-021760,2025-11-05 11:37:00,House Burglary,Peenya,13.031648,77.514737,4,Closed - Convicted,2025-11-05,11,Wednesday,11,2025
FIR-2025-021770,2025-11-05 12:52:00,Robbery,Hebbal,13.01698,77.605854,4,Chargesheeted,2025-11-05,12,Wednesday,11,2025
FIR-2025-021769,2025-11-05 14:27:00,Mobile Snatching,Hebbal,13.038813,77.598993,2,Under Investigation,2025-11-05,14,Wednesday,11,2025
FIR-2025-021771,2025-11-05 14:40:00,Cheating,Rajajinagar,12.979788,77.548104,2,Closed - Convicted,2025-11-05,14,Wednesday,11,2025
FIR-2025-021749,2025-11-05 14:53:00,Cybercrime Fraud,Koramangala,12.936514,77.63022,3,Under Investigation,2025-11-05,14,Wednesday,11,2025
FIR-2025-021763,2025-11-05 17:09:00,Cybercrime Fraud,Peenya,13.036679,77.501411,3,Chargesheeted,2025-11-05,17,Wednesday,11,2025
FIR-2025-021746,2025-11-05 17:09:00,Cybercrime Fraud,KR Market,12.961232,77.579576,3,Under Investigation,2025-11-05,17,Wednesday,11,2025
FIR-2025-021745,2025-11-05 17:25:00,Mobile Snatching,KR Market,12.967189,77.585903,2,Under Investigation,2025-11-05,17,Wednesday,11,2025
FIR-2025-021743,2025-11-05 19:13:00,Mobile Snatching,Majestic,12.966445,77.572943,2,Under Investigation,2025-11-05,19,Wednesday,11,2025
FIR-2025-021772,2025-11-05 19:49:00,Harassment,Rajajinagar,12.996439,77.54025,2,Closed - Untraced,2025-11-05,19,Wednesday,11,2025
FIR-2025-021752,2025-11-05 20:15:00,Chain Snatching,Whitefield,12.960909,77.748725,3,Closed - Untraced,2025-11-05,20,Wednesday,11,2025
FIR-2025-021765,2025-11-05 20:35:00,Robbery,Yeshwanthpur,13.033827,77.539389,4,Under Investigation,2025-11-05,20,Wednesday,11,2025
FIR-2025-021768,2025-11-05 21:04:00,Vehicle Theft,Hebbal,13.029278,77.583636,3,Chargesheeted,2025-11-05,21,Wednesday,11,2025
FIR-2025-021761,2025-11-05 21:27:00,Assault,Peenya,13.019365,77.508419,4,Chargesheeted,2025-11-05,21,Wednesday,11,2025
FIR-2025-021775,2025-11-05 21:27:00,Vehicle Theft,Bommanahalli,12.893026,77.614469,3,Under Investigation,2025-11-05,21,Wednesday,11,2025
FIR-2025-021744,2025-11-05 22:53:00,Drug Offense,Majestic,12.974409,77.579698,3,Closed - Untraced,2025-11-05,22,Wednesday,11,2025
FIR-2025-021739,2025-11-05 23:23:00,Vehicle Theft,Majestic,12.964086,77.569859,3,Under Investigation,2025-11-05,23,Wednesday,11,2025
FIR-2025-021773,2025-11-05 23:54:00,Assault,Malleshwaram,13.02428,77.562894,4,Closed - Convicted,2025-11-05,23,Wednesday,11,2025
FIR-2025-021794,2025-11-06 00:06:00,Assault,Koramangala,12.942733,77.599764,4,Under Investigation,2025-11-06,0,Thursday,11,2025
FIR-2025-021793,2025-11-06 00:31:00,Assault,Koramangala,12.942432,77.613917,4,Closed - Untraced,2025-11-06,0,Thursday,11,2025
FIR-2025-021779,2025-11-06 00:38:00,Chain Snatching,Majestic,12.97148,77.564357,3,Under Investigation,2025-11-06,0,Thursday,11,2025
FIR-2025-021787,2025-11-06 00:43:00,House Burglary,Shivajinagar,12.989089,77.603209,4,Under Investigation,2025-11-06,0,Thursday,11,2025
FIR-2025-021817,2025-11-06 02:16:00,Vehicle Theft,MG Road,12.977264,77.611858,3,Closed - Untraced,2025-11-06,2,Thursday,11,2025
FIR-2025-021796,2025-11-06 02:43:00,Vehicle Theft,Indiranagar,12.97736,77.640573,3,Under Investigation,2025-11-06,2,Thursday,11,2025
FIR-2025-021804,2025-11-06 02:46:00,Vehicle Theft,HSR Layout,12.903231,77.647639,3,Chargesheeted,2025-11-06,2,Thursday,11,2025
FIR-2025-021818,2025-11-06 03:05:00,House Burglary,MG Road,12.966665,77.608021,4,Chargesheeted,2025-11-06,3,Thursday,11,2025
FIR-2025-021808,2025-11-06 03:21:00,Cybercrime Fraud,HSR Layout,12.91939,77.650213,3,Closed - Untraced,2025-11-06,3,Thursday,11,2025
FIR-2025-021806,2025-11-06 03:37:00,House Burglary,HSR Layout,12.903383,77.643084,4,Closed - Untraced,2025-11-06,3,Thursday,11,2025
FIR-2025-021798,2025-11-06 03:51:00,House Burglary,Marathahalli,12.962896,77.696895,4,Under Investigation,2025-11-06,3,Thursday,11,2025
FIR-2025-021786,2025-11-06 03:55:00,Vehicle Theft,Shivajinagar,12.977087,77.596457,3,Closed - Untraced,2025-11-06,3,Thursday,11,2025
FIR-2025-021807,2025-11-06 04:49:00,House Burglary,HSR Layout,12.89457,77.637897,4,Chargesheeted,2025-11-06,4,Thursday,11,2025
FIR-2025-021809,2025-11-06 05:07:00,Drug Offense,HSR Layout,12.924702,77.646857,3,Closed - Untraced,2025-11-06,5,Thursday,11,2025
FIR-2025-021777,2025-11-06 06:04:00,Vehicle Theft,Majestic,12.978147,77.566797,3,Chargesheeted,2025-11-06,6,Thursday,11,2025
FIR-2025-021800,2025-11-06 07:00:00,Chain Snatching,Whitefield,12.966792,77.755933,3,Closed - Convicted,2025-11-06,7,Thursday,11,2025
FIR-2025-021778,2025-11-06 07:12:00,Chain Snatching,Majestic,12.974579,77.563413,3,Under Investigation,2025-11-06,7,Thursday,11,2025
FIR-2025-021819,2025-11-06 07:31:00,Cybercrime Fraud,Jayanagar,12.92456,77.579798,3,Chargesheeted,2025-11-06,7,Thursday,11,2025
FIR-2025-021813,2025-11-06 07:52:00,Assault,Rajajinagar,12.986519,77.559657,4,Closed - Convicted,2025-11-06,7,Thursday,11,2025
FIR-2025-021781,2025-11-06 08:01:00,Chain Snatching,KR Market,12.967375,77.587526,3,Under Investigation,2025-11-06,8,Thursday,11,2025
FIR-2025-021797,2025-11-06 08:15:00,House Burglary,Indiranagar,12.967284,77.640449,4,Under Investigation,2025-11-06,8,Thursday,11,2025
FIR-2025-021810,2025-11-06 08:56:00,Assault,Peenya,13.021143,77.517909,4,Chargesheeted,2025-11-06,8,Thursday,11,2025
FIR-2025-021791,2025-11-06 09:07:00,Chain Snatching,Koramangala,12.922549,77.61881,3,Chargesheeted,2025-11-06,9,Thursday,11,2025
FIR-2025-021812,2025-11-06 09:24:00,Vehicle Theft,Rajajinagar,12.995773,77.536194,3,Under Investigation,2025-11-06,9,Thursday,11,2025
FIR-2025-021795,2025-11-06 11:42:00,Cybercrime Fraud,Koramangala,12.948235,77.628236,3,Closed - Untraced,2025-11-06,11,Thursday,11,2025
FIR-2025-021802,2025-11-06 12:11:00,Chain Snatching,BTM Layout,12.91517,77.605545,3,Chargesheeted,2025-11-06,12,Thursday,11,2025
FIR-2025-021784,2025-11-06 12:52:00,Cybercrime Fraud,KR Market,12.958122,77.588788,3,Chargesheeted,2025-11-06,12,Thursday,11,2025
FIR-2025-021780,2025-11-06 12:59:00,House Burglary,Majestic,12.968611,77.565594,4,Under Investigation,2025-11-06,12,Thursday,11,2025
FIR-2025-021814,2025-11-06 14:14:00,House Burglary,Frazer Town,13.001892,77.612125,4,Under Investigation,2025-11-06,14,Thursday,11,2025
FIR-2025-021785,2025-11-06 14:45:00,Cybercrime Fraud,KR Market,12.959807,77.587425,3,Chargesheeted,2025-11-06,14,Thursday,11,2025
FIR-2025-021815,2025-11-06 15:01:00,House Burglary,Frazer Town,12.999352,77.611278,4,Under Investigation,2025-11-06,15,Thursday,11,2025
FIR-2025-021790,2025-11-06 15:25:00,Chain Snatching,Koramangala,12.934328,77.629393,3,Under Investigation,2025-11-06,15,Thursday,11,2025
FIR-2025-021820,2025-11-06 15:34:00,Cybercrime Fraud,Banashankari,12.914228,77.547308,3,Closed - Untraced,2025-11-06,15,Thursday,11,2025
FIR-2025-021811,2025-11-06 15:44:00,Chain Snatching,Hebbal,13.033321,77.600491,3,Under Investigation,2025-11-06,15,Thursday,11,2025
FIR-2025-021799,2025-11-06 16:15:00,Vehicle Theft,Whitefield,12.980462,77.757465,3,Under Investigation,2025-11-06,16,Thursday,11,2025
FIR-2025-021789,2025-11-06 17:17:00,Vehicle Theft,Koramangala,12.935401,77.638496,3,Under Investigation,2025-11-06,17,Thursday,11,2025
FIR-2025-021801,2025-11-06 18:14:00,Cybercrime Fraud,Whitefield,12.976237,77.739649,3,Closed - Convicted,2025-11-06,18,Thursday,11,2025
FIR-2025-021788,2025-11-06 18:52:00,Harassment,Shivajinagar,12.983124,77.60819,2,Under Investigation,2025-11-06,18,Thursday,11,2025
FIR-2025-021792,2025-11-06 19:10:00,Robbery,Koramangala,12.933281,77.635126,4,Under Investigation,2025-11-06,19,Thursday,11,2025
FIR-2025-021821,2025-11-06 20:20:00,Cybercrime Fraud,Bommanahalli,12.908793,77.617886,3,Under Investigation,2025-11-06,20,Thursday,11,2025
FIR-2025-021803,2025-11-06 20:27:00,Robbery,BTM Layout,12.930642,77.618392,4,Under Investigation,2025-11-06,20,Thursday,11,2025
FIR-2025-021782,2025-11-06 20:40:00,Mobile Snatching,KR Market,12.956106,77.583923,2,Chargesheeted,2025-11-06,20,Thursday,11,2025
FIR-2025-021816,2025-11-06 20:53:00,Robbery,Frazer Town,12.995686,77.603916,4,Chargesheeted,2025-11-06,20,Thursday,11,2025
FIR-2025-021805,2025-11-06 21:38:00,Mobile Snatching,HSR Layout,12.923749,77.64281,2,Chargesheeted,2025-11-06,21,Thursday,11,2025
FIR-2025-021783,2025-11-06 22:20:00,House Burglary,KR Market,12.961291,77.583668,4,Chargesheeted,2025-11-06,22,Thursday,11,2025
FIR-2025-021838,2025-11-07 00:03:00,Assault,Whitefield,12.96028,77.74613,4,Chargesheeted,2025-11-07,0,Friday,11,2025
FIR-2025-021837,2025-11-07 00:57:00,Vehicle Theft,Whitefield,12.974261,77.731897,3,Chargesheeted,2025-11-07,0,Friday,11,2025
FIR-2025-021839,2025-11-07 01:27:00,Vehicle Theft,Electronic City,12.850871,77.66209,3,Closed - Convicted,2025-11-07,1,Friday,11,2025
FIR-2025-021851,2025-11-07 01:32:00,Vehicle Theft,Rajajinagar,12.990943,77.540797,3,Chargesheeted,2025-11-07,1,Friday,11,2025
FIR-2025-021845,2025-11-07 01:52:00,Vehicle Theft,Peenya,13.020688,77.503768,3,Under Investigation,2025-11-07,1,Friday,11,2025
FIR-2025-021825,2025-11-07 01:54:00,Robbery,Shivajinagar,12.982185,77.607233,4,Closed - Convicted,2025-11-07,1,Friday,11,2025
FIR-2025-021852,2025-11-07 02:18:00,Vehicle Theft,Frazer Town,13.001284,77.606454,3,Closed - Untraced,2025-11-07,2,Friday,11,2025
FIR-2025-021841,2025-11-07 03:20:00,Assault,BTM Layout,12.904627,77.613443,4,Chargesheeted,2025-11-07,3,Friday,11,2025
FIR-2025-021829,2025-11-07 05:13:00,Vehicle Theft,Koramangala,12.945294,77.620481,3,Under Investigation,2025-11-07,5,Friday,11,2025
FIR-2025-021835,2025-11-07 05:32:00,House Burglary,Marathahalli,12.971047,77.700024,4,Chargesheeted,2025-11-07,5,Friday,11,2025
FIR-2025-021847,2025-11-07 06:11:00,Chain Snatching,Peenya,13.035799,77.507962,3,Under Investigation,2025-11-07,6,Friday,11,2025
FIR-2025-021832,2025-11-07 06:25:00,Chain Snatching,Indiranagar,12.974458,77.630625,3,Closed - Convicted,2025-11-07,6,Friday,11,2025
FIR-2025-021853,2025-11-07 06:34:00,Cybercrime Fraud,Jayanagar,12.930109,77.589145,3,Closed - Convicted,2025-11-07,6,Friday,11,2025
FIR-2025-021846,2025-11-07 08:36:00,Chain Snatching,Peenya,13.03522,77.506844,3,Closed - Untraced,2025-11-07,8,Friday,11,2025
FIR-2025-021850,2025-11-07 08:43:00,Assault,Hebbal,13.022604,77.587169,4,Chargesheeted,2025-11-07,8,Friday,11,2025
FIR-2025-021836,2025-11-07 09:18:00,House Burglary,Marathahalli,12.955607,77.698583,4,Under Investigation,2025-11-07,9,Friday,11,2025
FIR-2025-021823,2025-11-07 09:53:00,Vehicle Theft,Shivajinagar,12.989722,77.593491,3,Closed - Untraced,2025-11-07,9,Friday,11,2025
FIR-2025-021833,2025-11-07 10:56:00,Mobile Snatching,Indiranagar,12.963332,77.640554,2,Under Investigation,2025-11-07,10,Friday,11,2025
FIR-2025-021831,2025-11-07 11:56:00,Cybercrime Fraud,Koramangala,12.927227,77.627059,3,Closed - Untraced,2025-11-07,11,Friday,11,2025
FIR-2025-021843,2025-11-07 12:21:00,Cybercrime Fraud,HSR Layout,12.909704,77.635761,3,Chargesheeted,2025-11-07,12,Friday,11,2025
FIR-2025-021844,2025-11-07 12:52:00,Cheating,HSR Layout,12.909379,77.640915,2,Under Investigation,2025-11-07,12,Friday,11,2025
FIR-2025-021857,2025-11-07 13:17:00,Cybercrime Fraud,Bommanahalli,12.915796,77.614246,3,Closed - Untraced,2025-11-07,13,Friday,11,2025
FIR-2025-021848,2025-11-07 13:35:00,Vehicle Theft,Yeshwanthpur,13.0414,77.539704,3,Under Investigation,2025-11-07,13,Friday,11,2025
FIR-2025-021849,2025-11-07 14:07:00,Cybercrime Fraud,Yeshwanthpur,13.032558,77.54099,3,Under Investigation,2025-11-07,14,Friday,11,2025
FIR-2025-021854,2025-11-07 14:52:00,Vehicle Theft,Banashankari,12.921574,77.548142,3,Closed - Convicted,2025-11-07,14,Friday,11,2025
FIR-2025-021856,2025-11-07 15:11:00,House Burglary,Banashankari,12.924187,77.553158,4,Chargesheeted,2025-11-07,15,Friday,11,2025
FIR-2025-021842,2025-11-07 15:45:00,House Burglary,HSR Layout,12.911693,77.645914,4,Closed - Untraced,2025-11-07,15,Friday,11,2025
FIR-2025-021834,2025-11-07 17:43:00,Vehicle Theft,Marathahalli,12.969132,77.702384,3,Under Investigation,2025-11-07,17,Friday,11,2025
FIR-2025-021827,2025-11-07 18:43:00,Cybercrime Fraud,Shivajinagar,12.994451,77.610621,3,Chargesheeted,2025-11-07,18,Friday,11,2025
FIR-2025-021855,2025-11-07 18:59:00,Chain Snatching,Banashankari,12.919095,77.538148,3,Under Investigation,2025-11-07,18,Friday,11,2025
FIR-2025-021822,2025-11-07 19:30:00,Chain Snatching,KR Market,12.965537,77.589885,3,Chargesheeted,2025-11-07,19,Friday,11,2025
FIR-2025-021824,2025-11-07 19:31:00,Robbery,Shivajinagar,12.984405,77.598266,4,Closed - Untraced,2025-11-07,19,Friday,11,2025
FIR-2025-021830,2025-11-07 20:51:00,Assault,Koramangala,12.937379,77.623598,4,Closed - Untraced,2025-11-07,20,Friday,11,2025
FIR-2025-021840,2025-11-07 21:20:00,Cybercrime Fraud,Electronic City,12.842285,77.675548,3,Chargesheeted,2025-11-07,21,Friday,11,2025
FIR-2025-021828,2025-11-07 22:16:00,Vehicle Theft,Koramangala,12.925791,77.613431,3,Under Investigation,2025-11-07,22,Friday,11,2025
FIR-2025-021826,2025-11-07 22:59:00,Assault,Shivajinagar,12.978126,77.617046,4,Closed - Untraced,2025-11-07,22,Friday,11,2025
FIR-2025-021882,2025-11-08 00:02:00,Cybercrime Fraud,HSR Layout,12.911919,77.6466,3,Closed - Untraced,2025-11-08,0,Saturday,11,2025
FIR-2025-021860,2025-11-08 00:12:00,Drug Offense,Majestic,12.978741,77.575153,3,Chargesheeted,2025-11-08,0,Saturday,11,2025
FIR-2025-021898,2025-11-08 00:22:00,Vehicle Theft,Malleshwaram,13.003241,77.557234,3,Closed - Untraced,2025-11-08,0,Saturday,11,2025
FIR-2025-021901,2025-11-08 00:47:00,Robbery,Bommanahalli,12.902305,77.619304,4,Under Investigation,2025-11-08,0,Saturday,11,2025
FIR-2025-021863,2025-11-08 01:27:00,House Burglary,Shivajinagar,12.987077,77.606143,4,Chargesheeted,2025-11-08,1,Saturday,11,2025
FIR-2025-021887,2025-11-08 02:59:00,House Burglary,Rajajinagar,12.986004,77.544544,4,Closed - Untraced,2025-11-08,2,Saturday,11,2025
FIR-2025-021880,2025-11-08 04:10:00,House Burglary,BTM Layout,12.916556,77.616749,4,Closed - Untraced,2025-11-08,4,Saturday,11,2025
FIR-2025-021877,2025-11-08 05:14:00,Cheating,Marathahalli,12.992833,77.712093,2,Closed - Untraced,2025-11-08,5,Saturday,11,2025
FIR-2025-021868,2025-11-08 07:02:00,Vehicle Theft,Koramangala,12.930768,77.623652,3,Chargesheeted,2025-11-08,7,Saturday,11,2025
FIR-2025-021896,2025-11-08 08:34:00,Chain Snatching,MG Road,12.978465,77.615043,3,Closed - Convicted,2025-11-08,8,Saturday,11,2025
FIR-2025-021885,2025-11-08 08:37:00,Cybercrime Fraud,Hebbal,13.027674,77.617112,3,Closed - Convicted,2025-11-08,8,Saturday,11,2025
FIR-2025-021875,2025-11-08 09:10:00,Cheating,Indiranagar,12.971532,77.643363,2,Under Investigation,2025-11-08,9,Saturday,11,2025
FIR-2025-021874,2025-11-08 09:51:00,Cheating,Koramangala,12.948877,77.627218,2,Chargesheeted,2025-11-08,9,Saturday,11,2025
FIR-2025-021884,2025-11-08 10:25:00,Cybercrime Fraud,Yeshwanthpur,13.020116,77.532528,3,Closed - Untraced,2025-11-08,10,Saturday,11,2025
FIR-2025-021899,2025-11-08 10:52:00,Cybercrime Fraud,Malleshwaram,13.005545,77.563038,3,Under Investigation,2025-11-08,10,Saturday,11,2025
FIR-2025-021869,2025-11-08 11:25:00,House Burglary,Koramangala,12.954906,77.624155,4,Under Investigation,2025-11-08,11,Saturday,11,2025
FIR-2025-021894,2025-11-08 11:48:00,Cheating,Frazer Town,13.01346,77.612195,2,Under Investigation,2025-11-08,11,Saturday,11,2025
FIR-2025-021889,2025-11-08 11:59:00,Cheating,Rajajinagar,12.973479,77.550684,2,Chargesheeted,2025-11-08,11,Saturday,11,2025
FIR-2025-021865,2025-11-08 12:48:00,Drug Offense,Shivajinagar,12.98702,77.605572,3,Closed - Untraced,2025-11-08,12,Saturday,11,2025
FIR-2025-021864,2025-11-08 13:00:00,Cybercrime Fraud,Shivajinagar,12.980243,77.605344,3,Chargesheeted,2025-11-08,13,Saturday,11,2025
FIR-2025-021891,2025-11-08 13:26:00,Cheating,Rajajinagar,12.999192,77.557071,2,Under Investigation,2025-11-08,13,Saturday,11,2025
FIR-2025-021895,2025-11-08 13:29:00,Cheating,Frazer Town,13.009926,77.610249,2,Chargesheeted,2025-11-08,13,Saturday,11,2025
FIR-2025-021890,2025-11-08 13:38:00,Cheating,Rajajinagar,12.995771,77.540352,2,Closed - Convicted,2025-11-08,13,Saturday,11,2025
FIR-2025-021892,2025-11-08 15:22:00,Harassment,Rajajinagar,12.983316,77.547785,2,Closed - Untraced,2025-11-08,15,Saturday,11,2025
FIR-2025-021886,2025-11-08 15:30:00,Mobile Snatching,Rajajinagar,12.991758,77.543772,2,Chargesheeted,2025-11-08,15,Saturday,11,2025
FIR-2025-021866,2025-11-08 15:48:00,Harassment,Shivajinagar,13.007623,77.619663,2,Under Investigation,2025-11-08,15,Saturday,11,2025
FIR-2025-021870,2025-11-08 15:59:00,House Burglary,Koramangala,12.922272,77.633841,4,Under Investigation,2025-11-08,15,Saturday,11,2025
FIR-2025-021881,2025-11-08 16:00:00,House Burglary,HSR Layout,12.909148,77.629975,4,Under Investigation,2025-11-08,16,Saturday,11,2025
FIR-2025-021858,2025-11-08 17:09:00,Chain Snatching,Majestic,12.975559,77.577452,3,Chargesheeted,2025-11-08,17,Saturday,11,2025
FIR-2025-021900,2025-11-08 17:46:00,Chain Snatching,Bommanahalli,12.890843,77.619507,3,Chargesheeted,2025-11-08,17,Saturday,11,2025
FIR-2025-021883,2025-11-08 17:58:00,Cybercrime Fraud,Peenya,13.014542,77.510347,3,Chargesheeted,2025-11-08,17,Saturday,11,2025
FIR-2025-021878,2025-11-08 18:12:00,Cybercrime Fraud,Electronic City,12.854143,77.634814,3,Closed - Untraced,2025-11-08,18,Saturday,11,2025
FIR-2025-021861,2025-11-08 18:14:00,Drug Offense,KR Market,12.971939,77.579967,3,Closed - Untraced,2025-11-08,18,Saturday,11,2025
FIR-2025-021872,2025-11-08 18:30:00,Robbery,Koramangala,12.941804,77.628066,4,Closed - Convicted,2025-11-08,18,Saturday,11,2025
FIR-2025-021902,2025-11-08 19:37:00,Harassment,Bommanahalli,12.89594,77.615222,2,Closed - Convicted,2025-11-08,19,Saturday,11,2025
FIR-2025-021862,2025-11-08 20:17:00,Vehicle Theft,Shivajinagar,12.986966,77.600065,3,Under Investigation,2025-11-08,20,Saturday,11,2025
FIR-2025-021871,2025-11-08 21:09:00,Robbery,Koramangala,12.929606,77.623787,4,Chargesheeted,2025-11-08,21,Saturday,11,2025
FIR-2025-021879,2025-11-08 21:30:00,Mobile Snatching,BTM Layout,12.909663,77.624259,2,Closed - Convicted,2025-11-08,21,Saturday,11,2025
FIR-2025-021876,2025-11-08 21:32:00,Vehicle Theft,Marathahalli,12.945575,77.701348,3,Under Investigation,2025-11-08,21,Saturday,11,2025
FIR-2025-021867,2025-11-08 21:34:00,Vehicle Theft,Koramangala,12.937076,77.631219,3,Closed - Untraced,2025-11-08,21,Saturday,11,2025
FIR-2025-021897,2025-11-08 21:39:00,Drug Offense,Banashankari,12.919502,77.549339,3,Under Investigation,2025-11-08,21,Saturday,11,2025
FIR-2025-021859,2025-11-08 21:48:00,Mobile Snatching,Majestic,12.981741,77.576444,2,Under Investigation,2025-11-08,21,Saturday,11,2025
FIR-2025-021893,2025-11-08 22:16:00,Assault,Frazer Town,12.994123,77.609694,4,Under Investigation,2025-11-08,22,Saturday,11,2025
FIR-2025-021873,2025-11-08 22:34:00,Assault,Koramangala,12.935422,77.611075,4,Under Investigation,2025-11-08,22,Saturday,11,2025
